warning: `VIRTUAL_ENV=d:\Revi\Research Projects\.venv` does not match the project environment path `.venv` and will be ignored
Vocab size: 8,192
Model config: {'sequence_len': 256, 'vocab_size': 8192, 'n_layer': 3, 'n_head': 3, 'n_kv_head': 1, 'n_embd': 192, 'window_pattern': 'L'}
Parameter counts:
  wte                     : 1,572,864
  value_embeds            : 0
  lm_head                 : 1,572,864
  transformer_matrices    : 294,912
  scalars                 : 6
  total                   : 3,440,646
Estimated FLOPs per token: 1.297613e+07
Scaling AdamW LRs by 1/sqrt(192/768) = 1.000000
Time budget: 360s (extended from 300s for current hardware)
Gradient accumulation steps: 1
step 00000 (0.0%) | loss: 9.010477 | lrm: 0.00 | dt: 4854ms | tok/sec: 421 | mfu: 0.1% | epoch: 1 | remaining: 360s    
step 01765 (44.2%) | loss: 5.282997 | lrm: 0.66 | dt: 92ms | tok/sec: 22,234 | mfu: 6.3% | epoch: 1 | remaining: 201s    
step 01766 (44.2%) | loss: 5.279753 | lrm: 0.66 | dt: 92ms | tok/sec: 22,253 | mfu: 6.3% | epoch: 1 | remaining: 201s    
step 01767 (44.3%) | loss: 5.261486 | lrm: 0.65 | dt: 89ms | tok/sec: 23,003 | mfu: 6.5% | epoch: 1 | remaining: 201s    
step 01768 (44.3%) | loss: 5.259541 | lrm: 0.65 | dt: 103ms | tok/sec: 19,886 | mfu: 5.6% | epoch: 1 | remaining: 200s    
step 01769 (44.3%) | loss: 5.252486 | lrm: 0.65 | dt: 87ms | tok/sec: 23,472 | mfu: 6.6% | epoch: 1 | remaining: 200s    
step 01770 (44.3%) | loss: 5.262076 | lrm: 0.65 | dt: 94ms | tok/sec: 21,690 | mfu: 6.1% | epoch: 1 | remaining: 200s    
step 01771 (44.4%) | loss: 5.259814 | lrm: 0.65 | dt: 95ms | tok/sec: 21,466 | mfu: 6.1% | epoch: 1 | remaining: 200s    
step 01772 (44.4%) | loss: 5.254273 | lrm: 0.65 | dt: 95ms | tok/sec: 21,505 | mfu: 6.1% | epoch: 1 | remaining: 200s    
step 01773 (44.4%) | loss: 5.247785 | lrm: 0.65 | dt: 95ms | tok/sec: 21,510 | mfu: 6.1% | epoch: 1 | remaining: 200s    
step 01774 (44.5%) | loss: 5.265801 | lrm: 0.65 | dt: 95ms | tok/sec: 21,532 | mfu: 6.1% | epoch: 1 | remaining: 200s    
step 01775 (44.5%) | loss: 5.278826 | lrm: 0.65 | dt: 95ms | tok/sec: 21,544 | mfu: 6.1% | epoch: 1 | remaining: 200s    
step 01776 (44.5%) | loss: 5.272375 | lrm: 0.65 | dt: 94ms | tok/sec: 21,679 | mfu: 6.1% | epoch: 1 | remaining: 200s    
step 01777 (44.5%) | loss: 5.255493 | lrm: 0.65 | dt: 94ms | tok/sec: 21,733 | mfu: 6.1% | epoch: 1 | remaining: 200s    
step 01778 (44.6%) | loss: 5.258048 | lrm: 0.65 | dt: 80ms | tok/sec: 25,536 | mfu: 7.2% | epoch: 1 | remaining: 200s    
step 01779 (44.6%) | loss: 5.241907 | lrm: 0.65 | dt: 95ms | tok/sec: 21,496 | mfu: 6.1% | epoch: 1 | remaining: 199s    
step 01780 (44.6%) | loss: 5.251785 | lrm: 0.65 | dt: 95ms | tok/sec: 21,612 | mfu: 6.1% | epoch: 1 | remaining: 199s    
step 01781 (44.6%) | loss: 5.228865 | lrm: 0.65 | dt: 100ms | tok/sec: 20,506 | mfu: 5.8% | epoch: 1 | remaining: 199s    
step 01782 (44.7%) | loss: 5.238512 | lrm: 0.65 | dt: 100ms | tok/sec: 20,469 | mfu: 5.8% | epoch: 1 | remaining: 199s    
step 01783 (44.7%) | loss: 5.261581 | lrm: 0.65 | dt: 83ms | tok/sec: 24,536 | mfu: 6.9% | epoch: 1 | remaining: 199s    
step 01784 (44.7%) | loss: 5.255290 | lrm: 0.65 | dt: 105ms | tok/sec: 19,434 | mfu: 5.5% | epoch: 1 | remaining: 199s    
step 01785 (44.7%) | loss: 5.267863 | lrm: 0.65 | dt: 95ms | tok/sec: 21,523 | mfu: 6.1% | epoch: 1 | remaining: 199s    
step 01786 (44.8%) | loss: 5.257745 | lrm: 0.65 | dt: 85ms | tok/sec: 24,158 | mfu: 6.8% | epoch: 1 | remaining: 199s    
step 01787 (44.8%) | loss: 5.254528 | lrm: 0.65 | dt: 95ms | tok/sec: 21,510 | mfu: 6.1% | epoch: 1 | remaining: 199s    
step 01788 (44.8%) | loss: 5.251797 | lrm: 0.65 | dt: 95ms | tok/sec: 21,588 | mfu: 6.1% | epoch: 1 | remaining: 199s    
step 01789 (44.8%) | loss: 5.250285 | lrm: 0.65 | dt: 95ms | tok/sec: 21,555 | mfu: 6.1% | epoch: 1 | remaining: 198s    
step 01790 (44.9%) | loss: 5.278135 | lrm: 0.65 | dt: 94ms | tok/sec: 21,688 | mfu: 6.1% | epoch: 1 | remaining: 198s    
step 01791 (44.9%) | loss: 5.263585 | lrm: 0.65 | dt: 96ms | tok/sec: 21,416 | mfu: 6.0% | epoch: 1 | remaining: 198s    
step 01792 (44.9%) | loss: 5.238327 | lrm: 0.65 | dt: 95ms | tok/sec: 21,582 | mfu: 6.1% | epoch: 1 | remaining: 198s    
step 01793 (44.9%) | loss: 5.221173 | lrm: 0.65 | dt: 95ms | tok/sec: 21,482 | mfu: 6.1% | epoch: 1 | remaining: 198s    
step 01794 (45.0%) | loss: 5.247098 | lrm: 0.65 | dt: 95ms | tok/sec: 21,654 | mfu: 6.1% | epoch: 1 | remaining: 198s    
step 01795 (45.0%) | loss: 5.258788 | lrm: 0.65 | dt: 95ms | tok/sec: 21,477 | mfu: 6.1% | epoch: 1 | remaining: 198s    
step 01796 (45.0%) | loss: 5.256927 | lrm: 0.64 | dt: 79ms | tok/sec: 25,875 | mfu: 7.3% | epoch: 1 | remaining: 198s    
step 01797 (45.0%) | loss: 5.255002 | lrm: 0.64 | dt: 107ms | tok/sec: 19,059 | mfu: 5.4% | epoch: 1 | remaining: 198s    
step 01798 (45.1%) | loss: 5.259855 | lrm: 0.64 | dt: 89ms | tok/sec: 23,024 | mfu: 6.5% | epoch: 1 | remaining: 198s    
step 01799 (45.1%) | loss: 5.250529 | lrm: 0.64 | dt: 87ms | tok/sec: 23,494 | mfu: 6.6% | epoch: 1 | remaining: 198s    
step 01800 (45.1%) | loss: 5.251338 | lrm: 0.64 | dt: 105ms | tok/sec: 19,417 | mfu: 5.5% | epoch: 1 | remaining: 197s    
step 01801 (45.2%) | loss: 5.265789 | lrm: 0.64 | dt: 86ms | tok/sec: 23,684 | mfu: 6.7% | epoch: 1 | remaining: 197s    
step 01802 (45.2%) | loss: 5.250133 | lrm: 0.64 | dt: 102ms | tok/sec: 20,104 | mfu: 5.7% | epoch: 1 | remaining: 197s    
step 01803 (45.2%) | loss: 5.241840 | lrm: 0.64 | dt: 87ms | tok/sec: 23,584 | mfu: 6.7% | epoch: 1 | remaining: 197s    
step 01804 (45.2%) | loss: 5.250905 | lrm: 0.64 | dt: 95ms | tok/sec: 21,475 | mfu: 6.1% | epoch: 1 | remaining: 197s    
step 01805 (45.3%) | loss: 5.243458 | lrm: 0.64 | dt: 95ms | tok/sec: 21,576 | mfu: 6.1% | epoch: 1 | remaining: 197s    
step 01806 (45.3%) | loss: 5.216055 | lrm: 0.64 | dt: 96ms | tok/sec: 21,428 | mfu: 6.0% | epoch: 1 | remaining: 197s    
step 01807 (45.3%) | loss: 5.225789 | lrm: 0.64 | dt: 97ms | tok/sec: 21,125 | mfu: 6.0% | epoch: 1 | remaining: 197s    
step 01808 (45.3%) | loss: 5.229076 | lrm: 0.64 | dt: 96ms | tok/sec: 21,235 | mfu: 6.0% | epoch: 1 | remaining: 197s    
step 01809 (45.4%) | loss: 5.238373 | lrm: 0.64 | dt: 95ms | tok/sec: 21,604 | mfu: 6.1% | epoch: 1 | remaining: 197s    
step 01810 (45.4%) | loss: 5.247761 | lrm: 0.64 | dt: 91ms | tok/sec: 22,439 | mfu: 6.3% | epoch: 1 | remaining: 196s    
step 01811 (45.4%) | loss: 5.228117 | lrm: 0.64 | dt: 95ms | tok/sec: 21,506 | mfu: 6.1% | epoch: 1 | remaining: 196s    
step 01812 (45.4%) | loss: 5.224705 | lrm: 0.64 | dt: 95ms | tok/sec: 21,658 | mfu: 6.1% | epoch: 1 | remaining: 196s    
step 01813 (45.5%) | loss: 5.225874 | lrm: 0.64 | dt: 95ms | tok/sec: 21,459 | mfu: 6.1% | epoch: 1 | remaining: 196s    
step 01814 (45.5%) | loss: 5.244061 | lrm: 0.64 | dt: 82ms | tok/sec: 24,892 | mfu: 7.0% | epoch: 1 | remaining: 196s    
step 01815 (45.5%) | loss: 5.261855 | lrm: 0.64 | dt: 100ms | tok/sec: 20,487 | mfu: 5.8% | epoch: 1 | remaining: 196s    
step 01816 (45.5%) | loss: 5.254925 | lrm: 0.64 | dt: 87ms | tok/sec: 23,482 | mfu: 6.6% | epoch: 1 | remaining: 196s    
step 01817 (45.6%) | loss: 5.251461 | lrm: 0.64 | dt: 95ms | tok/sec: 21,558 | mfu: 6.1% | epoch: 1 | remaining: 196s    
step 01818 (45.6%) | loss: 5.247306 | lrm: 0.64 | dt: 95ms | tok/sec: 21,587 | mfu: 6.1% | epoch: 1 | remaining: 196s    
step 01819 (45.6%) | loss: 5.238112 | lrm: 0.64 | dt: 96ms | tok/sec: 21,404 | mfu: 6.0% | epoch: 1 | remaining: 196s    
step 01820 (45.7%) | loss: 5.224188 | lrm: 0.64 | dt: 96ms | tok/sec: 21,379 | mfu: 6.0% | epoch: 1 | remaining: 196s    
step 01821 (45.7%) | loss: 5.208816 | lrm: 0.64 | dt: 96ms | tok/sec: 21,435 | mfu: 6.0% | epoch: 1 | remaining: 195s    
step 01822 (45.7%) | loss: 5.215850 | lrm: 0.64 | dt: 95ms | tok/sec: 21,486 | mfu: 6.1% | epoch: 1 | remaining: 195s    
step 01823 (45.7%) | loss: 5.210844 | lrm: 0.64 | dt: 95ms | tok/sec: 21,469 | mfu: 6.1% | epoch: 1 | remaining: 195s    
step 01824 (45.8%) | loss: 5.210980 | lrm: 0.64 | dt: 79ms | tok/sec: 25,866 | mfu: 7.3% | epoch: 1 | remaining: 195s    
step 01825 (45.8%) | loss: 5.204054 | lrm: 0.63 | dt: 95ms | tok/sec: 21,529 | mfu: 6.1% | epoch: 1 | remaining: 195s    
step 01826 (45.8%) | loss: 5.230909 | lrm: 0.63 | dt: 106ms | tok/sec: 19,339 | mfu: 5.5% | epoch: 1 | remaining: 195s    
step 01827 (45.8%) | loss: 5.232222 | lrm: 0.63 | dt: 95ms | tok/sec: 21,511 | mfu: 6.1% | epoch: 1 | remaining: 195s    
step 01828 (45.9%) | loss: 5.231795 | lrm: 0.63 | dt: 85ms | tok/sec: 24,084 | mfu: 6.8% | epoch: 1 | remaining: 195s    
step 01829 (45.9%) | loss: 5.233212 | lrm: 0.63 | dt: 94ms | tok/sec: 21,695 | mfu: 6.1% | epoch: 1 | remaining: 195s    
step 01830 (45.9%) | loss: 5.219072 | lrm: 0.63 | dt: 102ms | tok/sec: 20,139 | mfu: 5.7% | epoch: 1 | remaining: 195s    
step 01831 (45.9%) | loss: 5.220659 | lrm: 0.63 | dt: 89ms | tok/sec: 22,902 | mfu: 6.5% | epoch: 1 | remaining: 195s    
step 01832 (46.0%) | loss: 5.224227 | lrm: 0.63 | dt: 93ms | tok/sec: 22,063 | mfu: 6.2% | epoch: 1 | remaining: 194s    
step 01833 (46.0%) | loss: 5.208702 | lrm: 0.63 | dt: 98ms | tok/sec: 20,901 | mfu: 5.9% | epoch: 1 | remaining: 194s    
step 01834 (46.0%) | loss: 5.209165 | lrm: 0.63 | dt: 93ms | tok/sec: 22,016 | mfu: 6.2% | epoch: 1 | remaining: 194s    
step 01835 (46.0%) | loss: 5.205010 | lrm: 0.63 | dt: 96ms | tok/sec: 21,436 | mfu: 6.0% | epoch: 1 | remaining: 194s    
step 01836 (46.1%) | loss: 5.213980 | lrm: 0.63 | dt: 94ms | tok/sec: 21,720 | mfu: 6.1% | epoch: 1 | remaining: 194s    
step 01837 (46.1%) | loss: 5.208841 | lrm: 0.63 | dt: 95ms | tok/sec: 21,484 | mfu: 6.1% | epoch: 1 | remaining: 194s    
step 01838 (46.1%) | loss: 5.189172 | lrm: 0.63 | dt: 95ms | tok/sec: 21,616 | mfu: 6.1% | epoch: 1 | remaining: 194s    
step 01839 (46.2%) | loss: 5.209882 | lrm: 0.63 | dt: 94ms | tok/sec: 21,792 | mfu: 6.1% | epoch: 1 | remaining: 194s    
step 01840 (46.2%) | loss: 5.202384 | lrm: 0.63 | dt: 81ms | tok/sec: 25,315 | mfu: 7.1% | epoch: 1 | remaining: 194s    
step 01841 (46.2%) | loss: 5.247745 | lrm: 0.63 | dt: 96ms | tok/sec: 21,430 | mfu: 6.0% | epoch: 1 | remaining: 194s    
step 01842 (46.2%) | loss: 5.254938 | lrm: 0.63 | dt: 95ms | tok/sec: 21,512 | mfu: 6.1% | epoch: 1 | remaining: 193s    
step 01843 (46.3%) | loss: 5.251988 | lrm: 0.63 | dt: 103ms | tok/sec: 19,845 | mfu: 5.6% | epoch: 1 | remaining: 193s    
step 01844 (46.3%) | loss: 5.265193 | lrm: 0.63 | dt: 97ms | tok/sec: 21,026 | mfu: 5.9% | epoch: 1 | remaining: 193s    
step 01845 (46.3%) | loss: 5.245366 | lrm: 0.63 | dt: 95ms | tok/sec: 21,535 | mfu: 6.1% | epoch: 1 | remaining: 193s    
step 01846 (46.3%) | loss: 5.241604 | lrm: 0.63 | dt: 84ms | tok/sec: 24,245 | mfu: 6.8% | epoch: 1 | remaining: 193s    
step 01847 (46.4%) | loss: 5.239344 | lrm: 0.63 | dt: 95ms | tok/sec: 21,502 | mfu: 6.1% | epoch: 1 | remaining: 193s    
step 01848 (46.4%) | loss: 5.211194 | lrm: 0.63 | dt: 96ms | tok/sec: 21,246 | mfu: 6.0% | epoch: 1 | remaining: 193s    
step 01849 (46.4%) | loss: 5.191115 | lrm: 0.63 | dt: 100ms | tok/sec: 20,476 | mfu: 5.8% | epoch: 1 | remaining: 193s    
step 01850 (46.4%) | loss: 5.189179 | lrm: 0.63 | dt: 89ms | tok/sec: 22,917 | mfu: 6.5% | epoch: 1 | remaining: 193s    
step 01851 (46.5%) | loss: 5.179196 | lrm: 0.63 | dt: 95ms | tok/sec: 21,625 | mfu: 6.1% | epoch: 1 | remaining: 193s    
step 01852 (46.5%) | loss: 5.174477 | lrm: 0.63 | dt: 95ms | tok/sec: 21,602 | mfu: 6.1% | epoch: 1 | remaining: 193s    
step 01853 (46.5%) | loss: 5.182407 | lrm: 0.62 | dt: 95ms | tok/sec: 21,586 | mfu: 6.1% | epoch: 1 | remaining: 192s    
step 01854 (46.5%) | loss: 5.193544 | lrm: 0.62 | dt: 94ms | tok/sec: 21,783 | mfu: 6.1% | epoch: 1 | remaining: 192s    
step 01855 (46.6%) | loss: 5.218101 | lrm: 0.62 | dt: 95ms | tok/sec: 21,543 | mfu: 6.1% | epoch: 1 | remaining: 192s    
step 01856 (46.6%) | loss: 5.227824 | lrm: 0.62 | dt: 96ms | tok/sec: 21,423 | mfu: 6.0% | epoch: 1 | remaining: 192s    
step 01857 (46.6%) | loss: 5.232231 | lrm: 0.62 | dt: 95ms | tok/sec: 21,519 | mfu: 6.1% | epoch: 1 | remaining: 192s    
step 01858 (46.6%) | loss: 5.222887 | lrm: 0.62 | dt: 94ms | tok/sec: 21,745 | mfu: 6.1% | epoch: 1 | remaining: 192s    
step 01859 (46.7%) | loss: 5.215190 | lrm: 0.62 | dt: 90ms | tok/sec: 22,869 | mfu: 6.5% | epoch: 1 | remaining: 192s    
step 01860 (46.7%) | loss: 5.221103 | lrm: 0.62 | dt: 94ms | tok/sec: 21,757 | mfu: 6.1% | epoch: 1 | remaining: 192s    
step 01861 (46.7%) | loss: 5.212634 | lrm: 0.62 | dt: 95ms | tok/sec: 21,587 | mfu: 6.1% | epoch: 1 | remaining: 192s    
step 01862 (46.8%) | loss: 5.195769 | lrm: 0.62 | dt: 97ms | tok/sec: 21,167 | mfu: 6.0% | epoch: 1 | remaining: 192s    
step 01863 (46.8%) | loss: 5.204449 | lrm: 0.62 | dt: 83ms | tok/sec: 24,798 | mfu: 7.0% | epoch: 1 | remaining: 192s    
step 01864 (46.8%) | loss: 5.210203 | lrm: 0.62 | dt: 96ms | tok/sec: 21,390 | mfu: 6.0% | epoch: 1 | remaining: 191s    
step 01865 (46.8%) | loss: 5.219795 | lrm: 0.62 | dt: 100ms | tok/sec: 20,441 | mfu: 5.8% | epoch: 1 | remaining: 191s    
step 01866 (46.9%) | loss: 5.230079 | lrm: 0.62 | dt: 89ms | tok/sec: 22,889 | mfu: 6.5% | epoch: 1 | remaining: 191s    
step 01867 (46.9%) | loss: 5.213336 | lrm: 0.62 | dt: 96ms | tok/sec: 21,379 | mfu: 6.0% | epoch: 1 | remaining: 191s    
step 01868 (46.9%) | loss: 5.208815 | lrm: 0.62 | dt: 95ms | tok/sec: 21,537 | mfu: 6.1% | epoch: 1 | remaining: 191s    
step 01869 (46.9%) | loss: 5.219140 | lrm: 0.62 | dt: 95ms | tok/sec: 21,598 | mfu: 6.1% | epoch: 1 | remaining: 191s    
step 01870 (47.0%) | loss: 5.212857 | lrm: 0.62 | dt: 96ms | tok/sec: 21,325 | mfu: 6.0% | epoch: 1 | remaining: 191s    
step 01871 (47.0%) | loss: 5.221092 | lrm: 0.62 | dt: 94ms | tok/sec: 21,702 | mfu: 6.1% | epoch: 1 | remaining: 191s    
step 01872 (47.0%) | loss: 5.219882 | lrm: 0.62 | dt: 95ms | tok/sec: 21,451 | mfu: 6.1% | epoch: 1 | remaining: 191s    
step 01873 (47.0%) | loss: 5.207345 | lrm: 0.62 | dt: 79ms | tok/sec: 25,795 | mfu: 7.3% | epoch: 1 | remaining: 191s    
step 01874 (47.1%) | loss: 5.188812 | lrm: 0.62 | dt: 95ms | tok/sec: 21,506 | mfu: 6.1% | epoch: 1 | remaining: 190s    
step 01875 (47.1%) | loss: 5.196475 | lrm: 0.62 | dt: 95ms | tok/sec: 21,486 | mfu: 6.1% | epoch: 1 | remaining: 190s    
step 01876 (47.1%) | loss: 5.202033 | lrm: 0.62 | dt: 95ms | tok/sec: 21,572 | mfu: 6.1% | epoch: 1 | remaining: 190s    
step 01877 (47.1%) | loss: 5.195550 | lrm: 0.62 | dt: 102ms | tok/sec: 20,010 | mfu: 5.6% | epoch: 1 | remaining: 190s    
step 01878 (47.2%) | loss: 5.186226 | lrm: 0.62 | dt: 88ms | tok/sec: 23,393 | mfu: 6.6% | epoch: 1 | remaining: 190s    
step 01879 (47.2%) | loss: 5.173816 | lrm: 0.62 | dt: 95ms | tok/sec: 21,606 | mfu: 6.1% | epoch: 1 | remaining: 190s    
step 01880 (47.2%) | loss: 5.163269 | lrm: 0.62 | dt: 95ms | tok/sec: 21,540 | mfu: 6.1% | epoch: 1 | remaining: 190s    
step 01881 (47.2%) | loss: 5.174556 | lrm: 0.62 | dt: 95ms | tok/sec: 21,476 | mfu: 6.1% | epoch: 1 | remaining: 190s    
step 01882 (47.3%) | loss: 5.178351 | lrm: 0.61 | dt: 95ms | tok/sec: 21,484 | mfu: 6.1% | epoch: 1 | remaining: 190s    
step 01883 (47.3%) | loss: 5.196663 | lrm: 0.61 | dt: 95ms | tok/sec: 21,604 | mfu: 6.1% | epoch: 1 | remaining: 190s    
step 01884 (47.3%) | loss: 5.208373 | lrm: 0.61 | dt: 95ms | tok/sec: 21,464 | mfu: 6.1% | epoch: 1 | remaining: 190s    
step 01885 (47.4%) | loss: 5.220444 | lrm: 0.61 | dt: 90ms | tok/sec: 22,758 | mfu: 6.4% | epoch: 1 | remaining: 189s    
step 01886 (47.4%) | loss: 5.213161 | lrm: 0.61 | dt: 95ms | tok/sec: 21,516 | mfu: 6.1% | epoch: 1 | remaining: 189s    
step 01887 (47.4%) | loss: 5.213328 | lrm: 0.61 | dt: 85ms | tok/sec: 24,177 | mfu: 6.8% | epoch: 1 | remaining: 189s    
step 01888 (47.4%) | loss: 5.199237 | lrm: 0.61 | dt: 95ms | tok/sec: 21,505 | mfu: 6.1% | epoch: 1 | remaining: 189s    
step 01889 (47.5%) | loss: 5.196475 | lrm: 0.61 | dt: 95ms | tok/sec: 21,611 | mfu: 6.1% | epoch: 1 | remaining: 189s    
step 01890 (47.5%) | loss: 5.192344 | lrm: 0.61 | dt: 96ms | tok/sec: 21,302 | mfu: 6.0% | epoch: 1 | remaining: 189s    
step 01891 (47.5%) | loss: 5.202619 | lrm: 0.61 | dt: 95ms | tok/sec: 21,486 | mfu: 6.1% | epoch: 1 | remaining: 189s    
step 01892 (47.5%) | loss: 5.211864 | lrm: 0.61 | dt: 95ms | tok/sec: 21,585 | mfu: 6.1% | epoch: 1 | remaining: 189s    
step 01893 (47.6%) | loss: 5.204075 | lrm: 0.61 | dt: 95ms | tok/sec: 21,499 | mfu: 6.1% | epoch: 1 | remaining: 189s    
step 01894 (47.6%) | loss: 5.181078 | lrm: 0.61 | dt: 98ms | tok/sec: 20,879 | mfu: 5.9% | epoch: 1 | remaining: 189s    
step 01895 (47.6%) | loss: 5.165734 | lrm: 0.61 | dt: 91ms | tok/sec: 22,435 | mfu: 6.3% | epoch: 1 | remaining: 189s    
step 01896 (47.6%) | loss: 5.161937 | lrm: 0.61 | dt: 95ms | tok/sec: 21,563 | mfu: 6.1% | epoch: 1 | remaining: 188s    
step 01897 (47.7%) | loss: 5.161668 | lrm: 0.61 | dt: 95ms | tok/sec: 21,476 | mfu: 6.1% | epoch: 1 | remaining: 188s    
step 01898 (47.7%) | loss: 5.175271 | lrm: 0.61 | dt: 94ms | tok/sec: 21,873 | mfu: 6.2% | epoch: 1 | remaining: 188s    
step 01899 (47.7%) | loss: 5.157834 | lrm: 0.61 | dt: 81ms | tok/sec: 25,353 | mfu: 7.2% | epoch: 1 | remaining: 188s    
step 01900 (47.7%) | loss: 5.168434 | lrm: 0.61 | dt: 94ms | tok/sec: 21,714 | mfu: 6.1% | epoch: 1 | remaining: 188s    
step 01901 (47.8%) | loss: 5.176741 | lrm: 0.61 | dt: 105ms | tok/sec: 19,540 | mfu: 5.5% | epoch: 1 | remaining: 188s    
step 01902 (47.8%) | loss: 5.186132 | lrm: 0.61 | dt: 87ms | tok/sec: 23,532 | mfu: 6.6% | epoch: 1 | remaining: 188s    
step 01903 (47.8%) | loss: 5.183414 | lrm: 0.61 | dt: 94ms | tok/sec: 21,849 | mfu: 6.2% | epoch: 1 | remaining: 188s    
step 01904 (47.8%) | loss: 5.169553 | lrm: 0.61 | dt: 95ms | tok/sec: 21,456 | mfu: 6.1% | epoch: 1 | remaining: 188s    
step 01905 (47.9%) | loss: 5.160780 | lrm: 0.61 | dt: 94ms | tok/sec: 21,709 | mfu: 6.1% | epoch: 1 | remaining: 188s    
step 01906 (47.9%) | loss: 5.160049 | lrm: 0.61 | dt: 95ms | tok/sec: 21,578 | mfu: 6.1% | epoch: 1 | remaining: 187s    
step 01907 (47.9%) | loss: 5.172027 | lrm: 0.61 | dt: 94ms | tok/sec: 21,732 | mfu: 6.1% | epoch: 1 | remaining: 187s    
step 01908 (48.0%) | loss: 5.172902 | lrm: 0.61 | dt: 95ms | tok/sec: 21,571 | mfu: 6.1% | epoch: 1 | remaining: 187s    
step 01909 (48.0%) | loss: 5.175643 | lrm: 0.61 | dt: 95ms | tok/sec: 21,567 | mfu: 6.1% | epoch: 1 | remaining: 187s    
step 01910 (48.0%) | loss: 5.191282 | lrm: 0.61 | dt: 95ms | tok/sec: 21,621 | mfu: 6.1% | epoch: 1 | remaining: 187s    
step 01911 (48.0%) | loss: 5.203111 | lrm: 0.60 | dt: 79ms | tok/sec: 25,900 | mfu: 7.3% | epoch: 1 | remaining: 187s    
step 01912 (48.1%) | loss: 5.202786 | lrm: 0.60 | dt: 82ms | tok/sec: 24,914 | mfu: 7.0% | epoch: 1 | remaining: 187s    
step 01913 (48.1%) | loss: 5.230737 | lrm: 0.60 | dt: 100ms | tok/sec: 20,495 | mfu: 5.8% | epoch: 1 | remaining: 187s    
step 01914 (48.1%) | loss: 5.222340 | lrm: 0.60 | dt: 99ms | tok/sec: 20,676 | mfu: 5.8% | epoch: 1 | remaining: 187s    
step 01915 (48.1%) | loss: 5.213377 | lrm: 0.60 | dt: 83ms | tok/sec: 24,784 | mfu: 7.0% | epoch: 1 | remaining: 187s    
step 01916 (48.2%) | loss: 5.207545 | lrm: 0.60 | dt: 95ms | tok/sec: 21,602 | mfu: 6.1% | epoch: 1 | remaining: 187s    
step 01917 (48.2%) | loss: 5.200191 | lrm: 0.60 | dt: 95ms | tok/sec: 21,554 | mfu: 6.1% | epoch: 1 | remaining: 186s    
step 01918 (48.2%) | loss: 5.204139 | lrm: 0.60 | dt: 95ms | tok/sec: 21,520 | mfu: 6.1% | epoch: 1 | remaining: 186s    
step 01919 (48.2%) | loss: 5.190226 | lrm: 0.60 | dt: 95ms | tok/sec: 21,515 | mfu: 6.1% | epoch: 1 | remaining: 186s    
step 01920 (48.3%) | loss: 5.186919 | lrm: 0.60 | dt: 96ms | tok/sec: 21,382 | mfu: 6.0% | epoch: 1 | remaining: 186s    
step 01921 (48.3%) | loss: 5.177259 | lrm: 0.60 | dt: 95ms | tok/sec: 21,609 | mfu: 6.1% | epoch: 1 | remaining: 186s    
step 01922 (48.3%) | loss: 5.170238 | lrm: 0.60 | dt: 95ms | tok/sec: 21,461 | mfu: 6.1% | epoch: 1 | remaining: 186s    
step 01923 (48.3%) | loss: 5.185518 | lrm: 0.60 | dt: 95ms | tok/sec: 21,578 | mfu: 6.1% | epoch: 1 | remaining: 186s    
step 01924 (48.4%) | loss: 5.175687 | lrm: 0.60 | dt: 100ms | tok/sec: 20,422 | mfu: 5.8% | epoch: 1 | remaining: 186s    
step 01925 (48.4%) | loss: 5.177871 | lrm: 0.60 | dt: 92ms | tok/sec: 22,258 | mfu: 6.3% | epoch: 1 | remaining: 186s    
step 01926 (48.4%) | loss: 5.183028 | lrm: 0.60 | dt: 92ms | tok/sec: 22,245 | mfu: 6.3% | epoch: 1 | remaining: 186s    
step 01927 (48.4%) | loss: 5.186554 | lrm: 0.60 | dt: 97ms | tok/sec: 21,008 | mfu: 5.9% | epoch: 1 | remaining: 186s    
step 01928 (48.5%) | loss: 5.171544 | lrm: 0.60 | dt: 95ms | tok/sec: 21,670 | mfu: 6.1% | epoch: 1 | remaining: 185s    
step 01929 (48.5%) | loss: 5.172478 | lrm: 0.60 | dt: 93ms | tok/sec: 22,037 | mfu: 6.2% | epoch: 1 | remaining: 185s    
step 01930 (48.5%) | loss: 5.157345 | lrm: 0.60 | dt: 94ms | tok/sec: 21,717 | mfu: 6.1% | epoch: 1 | remaining: 185s    
step 01931 (48.5%) | loss: 5.134941 | lrm: 0.60 | dt: 94ms | tok/sec: 21,714 | mfu: 6.1% | epoch: 1 | remaining: 185s    
step 01932 (48.6%) | loss: 5.137749 | lrm: 0.60 | dt: 80ms | tok/sec: 25,700 | mfu: 7.2% | epoch: 1 | remaining: 185s    
step 01933 (48.6%) | loss: 5.143811 | lrm: 0.60 | dt: 94ms | tok/sec: 21,730 | mfu: 6.1% | epoch: 1 | remaining: 185s    
step 01934 (48.6%) | loss: 5.151655 | lrm: 0.60 | dt: 111ms | tok/sec: 18,516 | mfu: 5.2% | epoch: 1 | remaining: 185s    
step 01935 (48.7%) | loss: 5.152083 | lrm: 0.60 | dt: 95ms | tok/sec: 21,625 | mfu: 6.1% | epoch: 1 | remaining: 185s    
step 01936 (48.7%) | loss: 5.161178 | lrm: 0.60 | dt: 90ms | tok/sec: 22,746 | mfu: 6.4% | epoch: 1 | remaining: 185s    
